,title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
107077,"My Boyfriend – He loves me, he loves me not",595160,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107078,Get'em Gary,604900,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107079,hack_me 2,602890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
107083,Save Our Souls - Episode I,600550,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107084,"Microcosmum: survival of cells - Campaign ""Mutations""",574280,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2017
107086,In Vitra - JRPG Adventure,563270,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107091,Web of Deceit: Black Widow Collector's Edition,604340,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107092,Phantom Halls,587920,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107094,Of Guards and Thieves - Firefight,598390,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2017
107097,Chosen 2,569970,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107100,Ticket,564810,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107102,Helium,433900,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107104,Fated Souls 3,602790,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107105,4x4 Offroad Racing - Nitro,537170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2017
107107,Male #2 + Booster Pack,604601,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107109,Female #1 + Booster Pack,604602,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107111,Arcane Raise - Booster Pack,604090,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107112,Off The Record: The Art of Deception Collector's Edition,600170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107114,Streets of Rogue,512900,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107115,Male #1 + Booster Pack,604600,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107116,Streets of Rogue Soundtrack,594700,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107118,Davyria: Heroes of Eternity,593850,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107119,ROTii Soundtrack,604480,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107120,RWBY: Grimm Eclipse - Team JNPR Beacon Academy Costume Pack,580831,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107121,RWBY: Grimm Eclipse - Team JNPR Beacon Dance Costume Pack,580833,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107122,RWBY: Grimm Eclipse - Team RWBY Beacon Dance Costume Pack,580832,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107123,A Girls Fabric Face,603810,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107124,The Adventures of Fei Duanmu 端木斐异闻录,593200,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107125,Gas Guzzlers: Combat Carnage,596620,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012
107126,2Dark,435100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107127,端木斐异闻录：坠殒癖 - 原声集(OST),602780,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107128,2Dark Official Soundtrack and Artbook,579740,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107129,Where is my Brain!?,576110,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107131,Turn,596370,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107132,Multishop Tycoon Deluxe,568780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107133,Golden Swords OST,579690,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
107134,Another Adventure,604450,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107137,Bunny Bounce,446610,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107138,Cowboy zombie,603570,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
107139,Yeti Adventure,604810,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107140,Mountain Mind EP,605020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107141,FSX Steam Edition: Grumman F4F Wildcat &amp; Martlet Add-On,536578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107142,Blossom Tales: The Sleeping King,446810,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107143,Universe in Fire,604570,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107144,Train Simulator: GWR Nunney Castle Steam Loco Add-On,513110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107145,MAKE IT as an Artist,577390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
107146,Biosupremacy,579870,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107147,Avalon Legends Solitaire,598610,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107150,Biomydra,542870,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107151,Lost Grimoires 2: Shard of Mystery,574270,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107153,RWBY: Grimm Eclipse - Team RWBY Beacon Academy Costume Pack,580830,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107154,Tank Destroyer,603190,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107155,Holodrive - Founder's Pack,605690,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
107159,ROTii,603220,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107160,Zarya and the Cursed Skull,605040,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107162,The Filmmaker - A Text Adventure,597120,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107163,Fear the Dead,605410,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107164,HERO-E,600410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
107165,Homefront: The Revolution - Beyond the Walls,500272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107166,Dream Stone,603090,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107167,Tower!3D Pro,588190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107169,TS Marketplace: DRG BR 86 Grey Livery Pack Add-On,513095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107170,TS Marketplace: Network Southeast BR Class 313 Livery Pack,513094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107171,FSX Steam Edition: Toposim US Upper Midwest Add-On,556226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107172,Ghost Blade HD,577910,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107173,FSX Steam Edition: Toposim US Mountain West Add-On,556229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107174,Warhammer: End Times - Vermintide Lorebook,463792,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107175,Faeria,397060,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2017
107176,Faeria - Steam Pack,574570,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2017
107177,Darkarta: A Broken Heart's Quest Collector's Edition,601530,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107178,Jack Orlando - Soundtrack by Harold Faltermeyer,602290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
107179,Elven Legend,593410,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107181,Subsiege,338640,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017
107182,Hungry Flame,586970,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107183,Train Simulator: LNWR G2 Super D Steam Loco Add-On,448186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107188,"Atelier Firis - Costume: Resort Vacation, Wonderland / フィリス衣装『リゾートバケーション』『ワンダーランド』",573540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107192,Atelier Firis - Atelier series special BGM pack / アトリエシリーズスペシャルBGMパック,573546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107199,Land Doctrine,600740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107200,InfiniPicross,583490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107201,Nancy Drew®: The Shattered Medallion,572720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
107202,Revenant Saga,522530,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107203,Einlanzer,553760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107205,Radium 2 | Ra²,562460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107207,Tanki Online,562010,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2017
107208,Quantum Engine,597910,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017
107209,Escape the Mazes,591350,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107213,Under Zero,454930,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
107214,Endless Legend™ - Forgotten Love Add-on,600560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
107217,The Final Specimen: Arrival,568920,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107219,Chaos Drift,596530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107220,Kautic,600530,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107221,The Dome,556840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107225,Boundel Soundtrack by James Thorley,577100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2017
107228,King Of Dirt,588750,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2017
107229,Dystopy,542850,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107231,Locomancer Soundtrack,598540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107232,Stories Untold,558420,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107233,Fatal Passion: Art Prison Collector's Edition,595650,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107235,Ride 2 Competition Bikes Pack,515150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2017
107236,Tethered - Original Soundtrack,589310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107237,Langoth,581100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107239,Flix and Chill,595460,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
107241,Super Cuber,581800,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107242,Village Story,601280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107243,Schacht,513300,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
107245,The Bedtime Story,551650,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
107246,Otome Romance Jigsaws - Midnight Cinderella &amp; Destined to Love,598670,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
107249,River City Ransom: Underground,422810,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107251,Shoot Paint,600450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107252,RPG Maker MV - Hiroki Kikuta music pack: The Fury,599440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
107254,RPG Maker MV - Hiroki Kikuta music pack: The Calm,599441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
107256,RC-AirSim - RC Model Airplane Flight Simulator,509130,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2017
107257,Corpse Party Tenjin Primary School Pack,588570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
107258,The Music Box Japanese Horror Complete Bundle,597660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107260,Torment: Tides of Numenera,272270,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
107261,Energia,592040,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107262,[City of God I:Prison Empire]-Original Sound Track,596120,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2017
107263,UniBall,408030,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017
107264,Land it Rocket,449160,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107265,REVENGE: First Blood,596690,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107266,Shining Plume 2,597810,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
107267,The Shadows of Pygmalion,549850,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107268,Red String of Fate,588010,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2017
107270,Frog Hop,568490,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107271,Robot Soccer Challenge,580820,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2017
107272,Train Simulator: London Overground BR Class 313 EMU Add-On,448188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107273,Dad Quest,524250,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107274,forma.8,510240,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107276,Deus Ex: Mankind Divided™ DLC - A Criminal Past,413370,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
107277,Vive le Roi,513550,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107279,Motorsport Manager - Create Your Own Team,568380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2017
107280,Runt of the Litter,594660,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107281,Choppa,554330,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107282,DYE: Original Soundtrack,589600,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107283,DYE,503550,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107284,Shadows of Adam,506510,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
107286,Farm Expert 2017 - Hard Terrain,537230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
107289,Geology Business,527240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107290,Dark Parables: Requiem for the Forgotten Shadow Collector's Edition,601420,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107291,Stupid Raft Battle Simulator,598240,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107292,TROID BLASTER,600690,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107293,Legend of the Skyfish,589300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107294,911 Operator - Special Resources,580730,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107295,４人打ちアクション麻雀 / ACTION MAHJONG,575810,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107296,Impulse of War,520860,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2017
107297,TS Marketplace: Bulleid Coach Pack 01 Add-On,295208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107299,TS Marketplace: Bulleid Coach Pack 03 Add-On,448200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107300,TS Marketplace: Bulleid Coach Pack 02 Add-On,295209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107301,FSX Steam Edition: Toposim US Southeast Add-On,556224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107302,Reflection of Mine,476020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107304,Reflection of Mine - Wallpapers,594060,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107305,Planetoid,590870,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107307,Dangerous Games: Prisoners of Destiny Collector's Edition,593720,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107308,City Climber,538840,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2017
107309,CropDuster Supreme,412620,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107310,Civilization VI - Australia Civilization &amp; Scenario Pack,512034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
107311,Draw The Way,577380,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107312,A-10C: Advanced Aircraft Training Qualification Campaign,555530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107313,"You, With Me - A Kinetic Novel",588050,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017
107314,Z. Year One,430930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107315,Herald: An Interactive Period Drama - Book I &amp; II,380810,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107316,Dodge Master,567430,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
107317,Dragon Kingdom War Original Soundtracks,590400,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
107320,Robo Do It,595640,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107321,TrickStyle,588490,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1999
107322,TrickStyle - Soundtrack,596160,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1999
107329,Virus Crashers,584600,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107330,Banned Footage Vol.2,530610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107332,DYSTORIA,516580,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107333,Linked,596590,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107334,Chowdertwo,585750,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107335,Bequest,593480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107336,Nice Slice,589260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107337,Adventures On The Polluted Islands,496690,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107338,8-Bit Armies: Arena (Free),594960,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2017
107339,🔴 Circles,460250,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107340,Snake Party,576660,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
107342,Hegemony III: The Eagle King,502010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107343,the 9th day:第九日,491420,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107344,JET HERO 13000 STAR,591060,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2016
107345,JET HERO 20000 STAR,591061,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2016
107346,JET HERO 27000 STAR,591062,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2016
107347,JET HERO 35000 STAR,591063,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2016
107348,JET HERO 6000 STAR,591050,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2017
107349,Spirits of Mystery: Song of the Phoenix Collector's Edition,586740,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107350,JET HERO,586060,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2017
107351,Dammerlicht,589410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107355,Dungeon Manager ZV 2,581210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107356,Dungeon Manager ZV 2 - Expansion Pack,584060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
107360,Airport Master,584280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
107361,Princess Maker Refine,583040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
107362,The Deal,567340,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
107363,Castle of no Escape 2 OST,566790,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107365,Cartesian,596470,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
107366,Sentinels,388910,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107367,Wander No More,463020,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2017
107371,Chester One,348800,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107372,Tetraminos,539280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107373,Mahjong,539270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107374,Solitaire,539300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107375,Brick Breaker,539290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107376,The Mooseman,574310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107377,Trashville,589390,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107378,The Mooseman Soundtrack and Artbook DLC,579890,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107379,Ashes of the Singularity: Escalation - Oblivion DLC,520645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
107380,NeverEnd,575840,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107381,Hardnoid,574850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107382,Mortificatio,585220,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107385,The Wardrobe,497730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
107387,Zpeciation: Tough Days (TD),591950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107388,Emperor Kingdom,585590,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107390,PROTOThYPE,587070,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107391,LOGistICAL,573060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
107394,Vectonic,590770,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
107396,NightZ,548480,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
